,log2FoldChange,AveExpr,t,pvalue,padj,B
KCNN3,1.730208826,1.964269996,1.279332757,0.233287492,0.613079143,-4.998178324
SMIM4,1.924174765,2.777133424,1.279181926,0.233338225,0.613085693,-5.025009856
CRYBG3,1.836262507,1.966342014,1.278830546,0.233456449,0.613269534,-4.998777861
SAP30,1.556522529,2.660981251,1.278466305,0.233579052,6.13E-01,-5.02E+00
SH3BP5-AS1,1.437552405,2.952589035,1.278082537,0.233708287,0.613589902,-5.03253091
MANBA,1.614040747,3.383354572,1.27803813,0.233723245,0.613589902,-5.049351693
DROSHA,1.348289103,3.507675466,1.277668921,0.233847639,0.613789683,-5.054831745
MIPEP,1.705346098,1.945061516,1.276352217,0.234291714,0.614447668,-5.000718912
ENOX2,1.703439253,1.943260308,1.2761469,0.234361023,0.61450263,-5.000878318
UBA7,1.664217731,4.036068978,1.275480285,0.234586171,0.614839276,-5.085166649
HNRNPK,0.921209416,8.526236234,1.275082932,0.234720462,0.61493976,-5.39695946
ZC3H14,1.317661293,4.14288097,1.27467263,0.234859196,0.61506709,-5.095311137
JMY,1.982775027,3.107284538,1.274650513,0.234866676,0.61506709,-5.042045977
PPP1R3E,1.695028847,1.934483466,1.273825455,0.235145864,0.615414007,-5.003052317
UHRF1BP1,1.503542987,2.610828351,1.273437996,0.23527707,0.615414007,-5.025408662
TNNT2,1.656030612,2.718358209,1.273339472,0.235310443,0.615414007,-5.029205054
COX4I2,3.246379175,3.420299145,1.273257795,0.235338113,0.615414007,-5.055993502
UST,1.704286091,1.946157842,1.272887543,0.235463576,0.615615426,-5.004420602
OGDH,1.289484474,4.869006486,1.272503627,0.235593728,0.615812112,-5.182634858
SEC63,1.275483874,5.17506241,1.270997028,0.236105061,0.616665682,-5.216906861
CD93,0.8828815,8.936643881,1.270770205,0.236182124,0.616665682,-5.426893971
ZFP28,1.692113698,1.92722465,1.270684897,0.236211113,0.616665682,-5.006137727
HSD17B1,1.719211961,1.959143713,1.270614875,0.236234909,0.616665682,-5.007241433
MKRN2,1.307459554,4.071342042,1.270560297,0.236253459,0.616665682,-5.093519582
ICA1,1.484400836,3.590891855,1.270175479,0.23638428,0.616880456,-5.06634238
KIF13B,1.332861085,3.630213637,1.269969679,0.236454268,0.616936418,-5.068227314
FHDC1,1.692869167,1.936959746,1.269510234,0.236610577,0.617206582,-5.007691213
NEURL4,1.475772439,3.240734162,1.269264781,0.236694119,0.617206582,-5.053024932
PDE4C,1.848227359,2.041723594,1.2692372,0.236703508,0.617206582,-5.011347862
ABCF2,1.125058562,5.862442108,1.26885769,0.236832729,0.617295542,-5.239090494
MVD,1.331044148,3.842959457,1.268850931,0.236835031,0.617295542,-5.07916182
ANGPTL4,1.2372293,6.136865203,1.268566519,0.236931911,0.617295542,-5.241224896
C16orf91,1.413397678,2.944163532,1.267752842,0.237209257,0.617764846,-5.043248289
COPS3,1.132775299,5.146276449,1.267594653,0.237263208,0.617778757,-5.218237006
TIMM10,1.343507931,4.279061731,1.266474365,0.237645578,0.618404418,-5.118034306
ARHGAP18,1.302932943,4.143138753,1.266446492,0.237655098,0.618404418,-5.104248794
FBRS,1.298513571,4.200552248,1.266200665,0.237739074,0.618404418,-5.11028469
NAP1L5,1.879950434,2.06083693,1.266022954,0.237799796,0.618404418,-5.015357822
RNASEH2C,1.35784881,4.311183206,1.26601686,0.237801878,0.618404418,-5.122094974
DPY19L1,1.472845255,3.793872757,1.265569769,0.237954703,0.618404418,-5.080315022
SOCS5,1.280800753,4.371020166,1.265061964,0.23812838,0.61848313,-5.12987467
WDR59,1.37407342,4.094419701,1.265007489,0.238147017,0.61848313,-5.101514665
FOSL1,1.277390279,7.963354157,1.264904117,0.238182387,0.61848313,-5.360909926
CWF19L1,1.353889913,3.359594813,1.264597774,0.238287232,0.618527613,-5.062790203
RPRD2,1.342763264,3.638944779,1.264474278,0.238329508,0.618527613,-5.074494033
VIPAS39,1.863367924,2.73860015,1.263556201,0.238643991,0.618891301,-5.040292345
MARK4,1.493876219,2.605673252,1.263449662,0.238680508,0.618891301,-5.035844001
ITIH4,2.085039211,2.176216641,1.263354501,0.238713129,0.618891301,-5.021908432
SERINC1,1.191947143,6.527273517,1.262929188,0.23885897,0.618964662,-5.261088261
RPL32P3,1.711198463,1.955881856,1.262893033,0.238871371,0.618964662,-5.015275126
SLTM,1.088684169,5.437192551,1.26246406,0.239018548,0.619029213,-5.241849388
FZR1,1.33250796,3.499307177,1.262357955,0.239054963,0.619029213,-5.070912142
ZNF688,1.883498821,2.063462453,1.262347444,0.239058571,0.619029213,-5.019316542
TMEM163,1.809963389,1.954142476,1.261986196,0.239182587,0.619178321,-5.016172473
UBASH3B,1.312923591,3.827973568,1.261643808,0.239300179,0.619178321,-5.086177544
HLTF,1.695054969,1.943905251,1.261515313,0.239344322,0.619178321,-5.016335922
COX5A,1.087906333,5.43609495,1.261468405,0.239360438,0.619178321,-5.242920836
FOXRED1,1.57887065,2.676355795,1.261347833,0.239401868,0.619178321,-5.040505276
FASTKD5,1.417460779,3.376994133,1.26056855,0.239669782,0.619487566,-5.06780071
TMEM131,1.349876583,3.92779893,1.260555486,0.239674275,0.619487566,-5.09336495
WDR36,1.38126887,4.021963691,1.260263544,0.239774709,0.619495176,-5.100385748
SRRT,1.108096192,5.815025278,1.259659316,0.239982685,0.619894646,-5.249343034
CTNNBIP1,2.067078848,2.857232204,1.259377527,0.240079729,0.619894646,-5.04895769
MATK,1.67824851,1.928821642,1.259347795,0.24008997,0.619894646,-5.018124592
SLC27A4,1.675621796,1.923387659,1.259247767,0.240124427,0.619894646,-5.018054389
RAE1,1.276093821,4.396439339,1.258680431,0.240319937,0.620205885,-5.139702334
RDH11,1.303187499,4.261611181,1.258614719,0.240342591,0.620205885,-5.124730575
FAM57A,1.399670401,3.761360479,1.258181974,0.24049182,0.620425642,-5.086662163
PRX,2.466846605,3.13453197,1.257925307,0.240580366,0.620425642,-5.060931394
GSTM2,2.260607396,2.27104771,1.257908046,0.240586322,0.620425642,-5.030739312
REC8,1.316679478,3.729623899,1.257801687,0.240623022,0.620425642,-5.085541818
CLDN11,1.871749379,2.057392064,1.257538137,0.240713984,0.620534285,-5.024175746
MCAT,1.530308299,2.64842096,1.256559208,0.241052102,0.621228118,-5.044599169
NTHL1,2.125593364,2.199082716,1.256310286,0.241138141,0.621228118,-5.03006064
DCAF4,1.680112381,1.916984998,1.256289846,0.241145207,0.621228118,-5.020949936
POLR3GL,1.537227265,3.621008345,1.256193098,0.241178656,0.621228118,-5.082582977
TUG1,1.067342003,6.118495345,1.256026701,0.241236193,0.62125041,-5.254780343
IFFO2,1.32149469,3.62004638,1.255761802,0.241327813,0.621264374,-5.08300197
ALKBH2,1.337238116,3.636702844,1.255714683,0.241344113,0.621264374,-5.083761557
KLF16,1.469985426,2.988015144,1.255225918,0.241513247,0.621460185,-5.058191256
SYVN1,1.326040566,3.620949346,1.254731217,0.241684535,0.621775051,-5.084138931
RFNG,1.742952517,1.979876445,1.254424812,0.241790676,0.621783783,-5.024942956
ZBTB38,1.280675984,4.774104339,1.253811192,0.242003356,0.621783783,-5.191449391
CTIF,1.352327033,3.646425432,1.253752471,0.242023717,0.621783783,-5.08626798
CCDC66,1.690196568,1.916473291,1.253152505,0.242231828,0.621952039,-5.024218204
USP46,1.678417425,1.933812482,1.253000193,0.242284684,0.621952039,-5.024937949
ITIH5,2.690104959,3.159618565,1.252991513,0.242287697,0.621952039,-5.06712666
AMDHD2,1.696954352,1.948770354,1.252980132,0.242291647,0.621952039,-5.025444599
INTS3,1.10739009,5.555425055,1.251616639,0.242765251,0.622278529,-5.256846681
PCSK7,1.275171142,4.963901371,1.251486353,0.242810546,0.622278529,-5.217074866
MLEC,1.312730132,5.139648059,1.250805352,0.243047412,0.622369794,-5.236182591
GBGT1,1.794154336,2.012604817,1.250737522,0.243071015,0.622369794,-5.029850712
XRCC3,1.67306288,1.930181009,1.250680063,0.243091011,0.622369794,-5.027246136
ERGIC1,1.150626116,5.966879004,1.250356416,0.243203666,0.622532807,-5.25959164
DIS3L2,1.507534665,2.635470793,1.249923044,0.243354581,0.62279367,-5.05114309
BOD1L1,1.330804106,3.918941999,1.249543463,0.243486828,0.623006663,-5.104554184
ZFAND6,1.237140843,5.081986217,1.248971046,0.243686371,0.623266269,-5.232429119
TYMP,1.351009413,4.423381199,1.24872375,0.24377262,0.623269925,-5.153586678
RPGR,1.539761731,3.622855157,1.248545151,0.243834925,0.623269925,-5.090801524
PPP3CC,1.159519961,5.31756692,1.248046407,0.244008984,0.623542689,-5.252419922
HAUS2,1.308905923,3.61648409,1.247883255,0.244065946,0.623542689,-5.09123284
LGMN,1.215769363,6.652056532,1.247677239,0.244137888,0.623542689,-5.284732049
DAP3,1.106236395,5.659521713,1.247115323,0.244334202,0.623671575,-5.263027315
CDC42EP2,1.205068464,6.225602349,1.246566669,0.244526009,0.623671575,-5.267269285
CHCHD6,1.696808079,1.950881842,1.246248753,0.244637207,0.623671575,-5.032544288
DUS3L,1.362444378,3.368357865,1.245753866,0.244810389,0.623671575,-5.083177267
DUSP6,1.231850184,6.972082514,1.245667198,0.244840728,0.623671575,-5.307418772
CD99L2,1.591079578,4.088368001,1.245665608,0.244841284,0.623671575,-5.121751695
G2E3,1.684427758,1.912495813,1.245568229,0.244875377,0.623671575,-5.032007592
ATP13A2,1.409079278,3.183878448,1.245306461,0.244967041,0.623736631,-5.07620867
RASEF,1.865319681,1.971218392,1.245214995,0.244999077,0.623736631,-5.034284443
ADAP2,1.658435417,1.917982849,1.245042307,0.24505957,0.623765686,-5.032733101
AR,1.676019658,1.91069106,1.244722914,0.245171486,0.623925594,-5.032829673
GLCE,1.750276426,1.986861965,1.243917641,0.245453843,0.624342808,-5.036146544
STRAP,1.073946894,6.120302839,1.243793709,0.245497322,0.624342808,-5.26828777
TMF1,1.303194359,4.132356589,1.243147117,0.245724267,0.624488203,-5.128305794
SEC23A,1.350533345,4.194818234,1.242583612,0.245922192,0.624710201,-5.135103982
ZNF473,1.952196299,3.088533263,1.242208459,0.246054032,0.624710795,-5.075758189
TULP3,1.434493842,3.905695235,1.24206876,0.246103142,0.624710795,-5.111623469
UBXN8,1.668874654,1.93114757,1.242023524,0.246119046,0.624710795,-5.036301832
PARD6B,1.738715562,1.926361794,1.241743155,0.246217636,0.624817823,-5.036438212
NUP153,1.399540484,4.831801047,1.241604091,0.246266549,0.624817823,-5.212016611
PPP1R15A,1.018553745,9.142416528,1.241040529,0.246464853,0.624817823,-5.467436449
ZNF521,1.761306211,1.994426993,1.240550272,0.246637469,0.624817823,-5.039894903
AP3M2,1.309521386,3.821469035,1.240520441,0.246647976,0.624817823,-5.108381273
ATRIP,1.722720844,1.970025713,1.24028851,0.246729675,0.624817823,-5.039373548
STAM,1.383089859,3.752803285,1.24011451,0.246790982,0.624817823,-5.105474735
EXOSC9,1.999024158,3.317514346,1.239792032,0.246904637,0.624817823,-5.087391399
SLIT2,1.654066866,1.907194049,1.239669521,0.246947826,0.624817823,-5.037971633
CPEB4,1.28257386,4.05567748,1.239257321,0.247093187,0.62493678,-5.1257436
SNTA1,1.832230059,2.037361918,1.238461264,0.247374113,0.625522801,-5.043453256
LMOD1,3.071334211,2.679317555,1.238136537,0.247488783,0.625688273,-5.065030055
AKIRIN1,1.236838788,5.249749219,1.237334781,0.247772094,0.626155407,-5.260305953
CDC123,1.239722399,4.59357602,1.236799147,0.247961516,0.626407696,-5.187254097
PTOV1,1.285386509,4.436982114,1.23625108,0.248155458,0.626625812,-5.168622399
ZNF600,1.865434483,1.969831277,1.236091082,0.248212099,0.626644332,-5.043725555
CIAPIN1,1.281874587,4.123544949,1.235569997,0.248396643,0.626985687,-5.13559749
TSPAN33,1.707670793,1.961494187,1.234704649,0.248703359,0.627635223,-5.044890341
CLCN3,1.297145127,3.612659235,1.233984916,0.248958699,0.627965673,-5.105769888
TMEM115,1.285315087,4.754573697,1.233684142,0.249065469,0.627965673,-5.210838245
PABPN1,1.690514476,1.950197926,1.2336691,0.24907081,0.627965673,-5.045593829
GMNN,1.645399742,1.903370617,1.233307455,0.24919924,0.628138266,-5.044443133
ANXA1,0.945775847,8.048407269,1.232430414,0.249510927,0.628427088,-5.404680772
TMEM120B,1.640818873,1.905764403,1.232311128,0.249553344,0.628427088,-5.045551723
FUT8,1.439706774,2.587472536,1.232255317,0.249573192,0.628427088,-5.06800321
RNF8,1.316767764,3.339930706,1.232150398,0.249610508,0.628427088,-5.096343757
INTS12,1.293007629,3.607451111,1.231472143,0.249851848,0.628910109,-5.108192986
ADCYAP1R1,1.823928175,2.033881019,1.229924961,0.250403092,0.629803496,-5.052189883
PLEKHF1,1.642729223,1.913828096,1.229919629,0.250404994,0.629803496,-5.048286041
PFKP,1.249469995,6.255895335,1.229631413,0.250507793,0.629937384,-5.286717183
ATMIN,1.25157511,4.298522841,1.22920946,0.250658354,0.630191301,-5.160221757
WASH3P,1.470983933,2.616099251,1.2285772,0.250884098,0.630346164,-5.072790679
KBTBD11,1.715056771,1.967791489,1.228475932,0.25092027,0.630346164,-5.051540449
GTF2H3,1.689662144,1.951091032,1.228299106,0.250983442,0.630346164,-5.051176009
XPNPEP1,1.171176283,5.370947273,1.227347405,0.251323664,0.630616474,-5.277863321
SCO1,1.327476168,3.728356887,1.226268063,0.251709974,0.631336502,-5.118895798
UBXN6,1.194841052,5.245321647,1.225326661,0.25204731,0.631933175,-5.272985002
MLLT1,1.228130925,4.797834026,1.225153402,0.252109435,0.631964263,-5.225465547
KIF16B,1.662432006,1.932978725,1.224814561,0.252230969,0.632038652,-5.054177063
FGFR1OP2,1.237157133,4.451008108,1.22479336,0.252238575,0.632038652,-5.182554123
NAPSB,1.641163291,1.916421611,1.223697193,0.25263208,0.632481737,-5.054787906
FLNB,1.064626766,7.020556381,1.223588569,0.252671102,0.632481737,-5.334961072
PLAC9,2.248930801,3.848697048,1.223289177,0.252778679,0.632481737,-5.127896273
IWS1,1.175094143,5.087048578,1.223212076,0.252806389,0.632481737,-5.260998019
ADH1B,1.872515953,5.142083666,1.223181336,0.252817438,0.632481737,-5.266477515
UBR7,1.263409456,4.046978494,1.222952413,0.252899731,0.632481737,-5.142250386
FBXW11,1.128712851,5.079687509,1.22250778,0.253059628,0.632481737,-5.260950315
COMMD5,1.282762371,4.052215779,1.222368107,0.253109875,0.632481737,-5.14332084
FGFR4,2.028892976,2.841578161,1.222354095,0.253114915,0.632481737,-5.087234271
PURA,1.306979152,3.331446936,1.222242552,0.253155049,0.632481737,-5.106364855
STX18,1.268698964,3.895482278,1.221965791,0.253254649,0.632481737,-5.132173204
DSN1,1.649896598,1.924570152,1.221831272,0.253303071,0.632481737,-5.056973881
CDK20,1.633115206,1.895385857,1.221372201,0.253468378,0.632481737,-5.056494166
NUP37,1.65286105,1.92704677,1.221349551,0.253476536,0.632481737,-5.057550147
A4GALT,1.230711372,4.759428774,1.22094333,0.25362289,0.632481737,-5.225139233
MAPK12,1.592277483,2.688384734,1.220851347,0.253656039,0.632481737,-5.083334748
KCNQ1,1.676928154,1.944457765,1.220820654,0.253667102,0.632481737,-5.058664335
ARHGAP35,1.276226611,4.132989427,1.220791117,0.253677748,0.632481737,-5.152080104
TMCO4,1.681127594,1.94732417,1.220778567,0.253682271,0.632481737,-5.05880167
MTMR1,1.449805288,2.582955062,1.220679856,0.253717852,0.632481737,-5.079868163
NFE2L1,1.102209046,6.662674944,1.220483304,0.253788712,0.632481737,-5.315170133
TAL1,1.315590593,4.088055267,1.220414441,0.253813542,0.632481737,-5.148505029
TTC9,1.627079282,1.895704484,1.220130247,0.253916036,0.632481737,-5.057780884
DUSP23,1.405225423,4.142487267,1.219977243,0.253971231,0.632481737,-5.153797547
DHRS7B,1.615820873,3.702223012,1.219931895,0.253987591,0.632481737,-5.124381978
KTN1,1.340684487,5.888164089,1.219830237,0.254024271,0.632481737,-5.292880979
POLM,1.442697452,2.598819167,1.219521131,0.254135826,0.632481737,-5.081595278
SMPD1,1.544454574,4.208585833,1.219456239,0.254159251,0.632481737,-5.161072851
PSMD1,1.24789914,5.205787114,1.219267058,0.254227551,0.632481737,-5.276156931
TARS2,1.729116726,1.978787207,1.218711777,0.25442811,0.632547429,-5.061959557
ARHGEF9,1.862798272,2.05818264,1.218566385,0.254480645,0.632547429,-5.064698806
HOPX,1.05835149,6.574050829,1.21840553,0.254538777,0.632547429,-5.312507146
ZMIZ1,1.086508942,5.896242953,1.218221275,0.25460538,6.33E-01,-5.29E+00
SRF,1.21068912,4.853035625,1.217975342,0.254694299,0.632547429,-5.240069371
SIMC1,1.626890309,1.893508215,1.217957462,0.254700765,0.632547429,-5.059940037
FOXL1,1.657229281,1.897005938,1.217748265,0.254776423,0.632547429,-5.060268807
BECN1,1.263462766,4.254166997,1.217513668,0.25486129,0.632547429,-5.167836559
FZD8,1.742370484,1.922473982,1.216823879,0.255110959,0.63295871,-5.062048803
PPBP,1.82933188,1.95320599,1.215435396,0.255614126,0.633183835,-5.064480903
SPTBN5,1.629013439,1.910093838,1.215297018,0.255664317,0.633183835,-5.063209574
DNTTIP2,1.3387156,5.781813054,1.214917642,0.25580196,0.633183835,-5.29826606
GPS1,1.215127928,4.721805154,1.214635367,0.255904413,0.633183835,-5.227173466
SACS,1.549912639,3.825459456,1.214598617,0.255917755,0.633183835,-5.135859584
PSTPIP1,1.617959114,1.894113523,1.214517343,0.255947261,0.633183835,-5.063486191
SIRT7,1.286337932,3.609761784,1.214194991,0.256064317,0.633259663,-5.126383745
SEMA5A,1.423494639,3.560643186,1.213608059,0.256277563,0.633406655,-5.124906518
ATRN,1.292285022,3.613917173,1.213460611,0.256331157,0.633406655,-5.127327505
SUGP1,1.358072672,3.17844301,1.213178517,0.256433718,6.33E-01,-5.109596077
CDC27,1.279628391,5.171973679,1.213146599,0.256445324,0.633406655,-5.279855055
CDK7,1.391800122,3.941629595,1.212320919,0.256745719,0.633406655,-5.145396762
RUSC2,1.409022209,3.893259268,1.212028627,0.256852128,0.633406655,-5.142431834
TM7SF3,1.490525215,3.252887907,1.211915369,0.256893369,0.633406655,-5.113916695
WDR77,1.300610199,4.254732854,1.211882673,0.256905276,0.633406655,-5.173829185
SNAPC1,2.185170357,3.741937769,1.211773423,0.256945064,0.633406655,-5.134722103
EHD2,1.142238947,6.258318608,1.211759671,0.256950073,0.633406655,-5.306172269
LINC00847,1.614131834,1.89162578,1.211352906,0.257098262,0.633406655,-5.066642664
RPL6,0.824155447,9.232403436,1.209591876,0.257740629,0.634406008,-5.504670996
CLCF1,1.861941287,4.069428994,1.209495562,0.257775799,0.634406008,-5.158337242
CCDC115,1.355574912,4.113635188,1.209132983,0.257908233,0.634486204,-5.1626099
UBALD1,1.809973887,2.723400211,1.208598252,0.258103648,0.634844061,-5.097197998
SCMH1,1.248448432,4.291124409,1.207242026,0.258599816,0.635461063,-5.182605916
COL5A3,2.085274706,2.183390241,1.207199624,0.258615341,0.635461063,-5.080474843
RAP1A,1.248875828,5.069719854,1.206942247,0.258709593,0.635461063,-5.276579137
MOB1B,1.272835212,3.803325435,1.206920173,0.258717678,0.635461063,-5.14277824
PLIN2,1.202924506,6.68730177,1.2065625,0.258848709,6.36E-01,-5.33E+00
CDK2AP2,1.247881387,4.714970847,1.206071867,0.259028537,0.6356667,-5.235428521
CD300C,1.680808083,1.900253917,1.20601023,0.259051135,0.6356667,-5.07237857
ADAMTSL3,2.051304881,2.165149582,1.205765285,0.259140957,0.6356667,-5.081345274
BMX,1.608000032,1.894647951,1.205636051,0.259188358,0.6356667,-5.072576267
RPUSD4,1.244463679,4.106048483,1.205386081,0.259280062,0.63576892,-5.165855686
NT5C,1.315751671,4.045860293,1.205212306,0.25934383,0.63580261,-5.160753605
AP2S1,1.246804723,5.415849714,1.204898357,0.259459066,0.635833052,-5.304009012
RPL23AP82,1.610387261,1.884920339,1.204408737,0.259638867,0.635833052,-5.073507759
MRPL10,1.273822444,3.986944245,1.204360931,0.259656428,0.635833052,-5.156798887
AP1M2,1.776779118,2.698796931,1.203396099,0.260011055,0.636578789,-5.10169059
ZAP70,1.642191419,1.888806403,1.20324255,0.260067529,0.636594419,-5.074822075
ALG12,1.789818511,2.711379878,1.203032368,0.260144847,0.63663618,-5.102501164
TTI2,1.620899435,1.884479113,1.202917585,0.26018708,0.63663618,-5.075010897
TSHZ1,1.444161694,2.978533294,1.202317556,0.260407943,0.63663618,-5.113043444
POLR2J3,1.875168012,2.067675838,1.202212878,0.260446489,0.63663618,-5.081750121
SMG1P1,1.820424428,1.947789648,1.202107397,0.260485336,0.63663618,-5.077915167
MGAT3,1.632055467,1.918436357,1.201925243,0.260552431,0.636664967,-5.077134017
PLSCR4,1.736949607,3.385016825,1.201803434,0.260597306,0.636664967,-5.12979693
USP6NL,1.423829601,2.937045593,1.201485879,0.260714325,0.636828436,-5.112315426
DNAJC5,1.20846199,5.735716227,1.200923511,0.260921662,0.63708999,-5.313330302
ARMC10,1.264726158,3.597022966,1.200483114,0.261084123,0.637364218,-5.14006851
SPATA5L1,1.617401893,1.882450754,1.199448096,0.261466263,0.638051984,-5.078470369
OVGP1,1.607616498,1.881447811,1.199157288,0.261573714,0.638077948,-5.078732692
