"","X","log2FoldChange","AveExpr","t","pvalue","padj","B"
"608","ASMTL",3.460031872,2.785882801,2.563185927,0.03091276,0.323021646,-3.374245501
"609","CCDC137",3.314185795,2.702087022,2.561606137,0.03099241,0.323,-3.375197271
"610","HIPK1",2.482239237,4.687813148,2.561035154,0.031021249,0.323021646,-3.442835897
"611","FASTKD2",2.873601579,3.647350404,2.559606978,0.0310935,0.323021646,-3.394531793
"612","COL16A1",3.310619487,2.700964839,2.558268159,0.031161384,0.323021646,-3.379802193
"613","TNFRSF14",2.290661836,5.436797456,2.557776144,0.031186369,0.323021646,-3.491387367
"614","STX5",3.070930086,4.92959152,2.55605216,0.031274072,0.323402918,-3.46791978
"615","PKN1",2.668321621,4.431873804,2.555158809,0.031319617,0.323459998,-3.433288494
"616","CCDC85C",3.310231325,2.696628877,2.554945635,0.031330495,0.323459998,-3.384338504
"617","RFC1",2.902350258,3.289110697,2.554060361,0.031375709,0.32348139,-3.395385965
"618","PHF13",3.114217333,3.379646864,2.553411011,0.031408916,0.32348139,-3.397986921
"619","TEX264",3.492629376,2.803292246,2.553410815,0.031408926,0.32348139,-3.38806444
"620","TSFM",3.302917142,2.696140805,2.55257024,0.031451963,0.324,-3.387619558
"621","B4GALT2",3.307862431,2.702144476,2.551014179,0.031531791,0.324,-3.389861735
"622","ZNF3",3.305418713,2.693762907,2.549446237,0.031612433,0.324001948,-3.39190894
"623","HERC2",2.672643797,3.812593843,2.546568508,0.031760981,0.324194582,-3.416524724
"624","LMNA",2.434860609,6.98398904,2.546083251,0.031786098,0.324194582,-3.540836525
"625","ACTL6A",3.386434166,2.722007382,2.544372271,0.031874821,0.324194582,-3.399348175
"626","INTS10",2.713822483,4.039017328,2.544180215,0.031884796,0.324194582,-3.427406372
"627","PLCG1",2.726665056,4.464243685,2.544150891,0.031886319,0.324194582,-3.451258868
"628","TRMT61A",3.29059384,2.689303129,2.542075153,0.031994329,0.324195208,-3.40204524
"629","NFRKB",3.336884306,2.702479442,2.541968652,0.031999881,0.324195208,-3.402388392
"630","LONP1",2.590057015,4.473745284,2.541604059,0.032018893,0.324195208,-3.455563947
"631","SLC4A1AP",3.289899066,2.688894997,2.54143815,0.032027549,0.324195208,-3.40292078
"632","CD320",3.7361143,2.925013306,2.541210384,0.032039435,0.324195208,-3.406924805
"633","SUPT6H",2.183307931,5.978030164,2.539852198,0.032110407,0.324396789,-3.52075134
"634","MSC",2.934341175,3.300264523,2.538387179,0.032187138,0.32491369,-3.417479061
"635","FAM20B",2.577271893,4.123441581,2.53667062,0.032277278,0.325303827,-3.441849336
"636","BANP",3.319047362,2.694971723,2.534614304,0.032385592,0.325303827,-3.412455484
"637","FAM199X",3.30233547,2.689237528,2.534424104,0.032395629,0.325303827,-3.41263276
"638","NSUN4",3.297319796,2.687450143,2.533304525,0.032454774,0.325362418,-3.414155286
"639","KLF11",4.003608597,4.159565196,2.532620346,0.032490971,0.325396174,-3.449394482
"640","UBIAD1",3.297660508,2.687037689,2.530709896,0.032592258,0.325909705,-3.417739507
"641","CLPP",2.598439213,3.972187417,2.530685854,0.032593535,0.325909705,-3.443825724
"642","KLF10",2.776159312,5.887292848,2.526306241,0.032826938,0.325935647,-3.540642917
"643","RBM19",2.815492764,3.872195067,2.525832955,0.032852261,0.325935647,-3.447263379
"644","DHDDS",3.284381634,2.681792853,2.524941801,0.032899995,0.325935647,-3.425641274
"645","TMEM243",3.280675009,2.690536298,2.524876745,0.032903482,0.325935647,-3.425863943
"646","MRPL11",3.525596175,2.821688045,2.524055238,0.032947552,0.325935647,-3.429053047
"647","FAM160A2",2.631063277,3.994403242,2.523937473,0.032953875,0.325935647,-3.454134892
"648","SSNA1",2.957134017,3.327544763,2.523644719,0.032969597,0.325935647,-3.438589027
"649","CLCN6",3.279755046,2.6801779,2.523574253,0.032973382,0.325935647,-3.427508559
"650","KANK3",3.198421053,3.451068992,2.522632766,0.033024001,0.325935647,-3.442427562
"651","CREBZF",2.492432628,4.32553823,2.522375425,0.03303785,0.325935647,-3.473435938
"652","DCAF13",2.626436643,4.384684759,2.522174528,0.033048666,0.325935647,-3.477475125
"653","PCGF3",2.516563893,4.725338853,2.52152973,0.033083404,0.325935647,-3.502828442
"654","HMGN3",3.736476997,2.92634651,2.513268509,0.033531726,0.329586005,-3.445742073
"655","ILF3",2.599746735,6.181183059,2.511239592,0.03364276,0.329864002,-3.564654062
"656","TBC1D2B",2.477840131,4.324021806,2.511179949,0.033646029,0.329864002,-3.489323194
"657","DPH1",3.293053017,2.700767323,2.509753395,0.033724326,0.329864002,-3.446946478
"658","MMP1",4.692632864,6.329269111,2.508803892,0.033776541,0.329864002,-3.571055315
"659","PMPCB",3.057720446,4.038921955,2.508524464,0.033791923,0.329864002,-3.477848561
"660","PPM1F",2.432625526,4.592835384,2.508493913,0.033793605,0.329864002,-3.511686726
"661","ACADVL",2.119055337,7.169055559,2.503932143,0.034045725,0.331056791,-3.612431073
"662","THAP7",3.314209161,2.71342676,2.503117575,0.034090942,0.331056791,-3.456323657
"663","ATP1A1",2.021338245,7.294497912,2.502282701,0.034137349,0.331056791,-3.620951419
"664","CREB3L2",2.532553059,4.785099183,2.501311582,0.034191409,0.331,-3.54
"665","TPCN1",2.912090727,3.690167281,2.501170046,0.034199295,0.331056791,-3.47748831
"666","PTGIS",3.001484471,3.736440936,2.501026371,0.034207302,0.331056791,-3.478734466
"667","CLN3",3.321720523,2.717759653,2.500913314,0.034213604,0.331056791,-3.459440754
"668","SLC35B2",3.242920525,2.66510508,2.500648124,0.034228391,0.331056791,-3.458983646
"669","RHBDD2",2.464256188,4.694667131,2.497612233,0.034398128,0.332445486,-3.535126663
"670","PQBP1",2.641660843,4.450105088,2.496854448,0.034440627,0.332603294,-3.518126936
"671","DENND3",2.320196846,5.050025129,2.494318059,0.034583259,0.333442271,-3.566482981
"672","GGA1",2.682397981,3.827726765,2.493567903,0.034625557,0.333442271,-3.491493061
"673","CTDP1",3.24012065,2.661741261,2.492503435,0.034685666,0.333442271,-3.470190935
"674","NLRP1",2.991445475,3.346838239,2.492033481,0.034712237,0.333442271,-3.483115725
"675","NUMA1",2.231950421,5.700796162,2.491886186,0.034720569,0.333442271,-3.591426466
"676","REST",3.261154819,2.668028752,2.491306333,0.034753389,0.333442271,-3.471945869
"677","RUFY3",2.518862483,4.090519461,2.489657696,0.034846873,0.333442271,-3.506937406
"678","FAM168B",2.171421679,5.724054938,2.488085033,0.034936284,0.333442271,-3.597023559
"679","PWP2",2.503631568,4.327132948,2.487824768,0.034951103,0.333442271,-3.522848969
"680","CAMK1",3.45528964,2.788307148,2.487745937,0.034955593,0.333442271,-3.478809956
"681","SDC3",3.647468085,3.55002776,2.486865758,0.035005762,0.333,-3.49
"682","ZNF76",3.361957714,2.740471845,2.486164285,0.035045796,0.333442271,-3.480205488
"683","NDUFB10",3.105093915,4.953931335,2.485321939,0.035093931,0.333442271,-3.57292935
"684","TMEM88",3.352220114,2.735423019,2.485287636,0.035095892,0.333442271,-3.481338409
"685","CLCN7",3.224187929,2.655675164,2.484039063,0.035167366,0.333442271,-3.481793885
"686","NELFA",3.222008513,2.655374312,2.483904914,0.035175054,0.333442271,-3.481974464
"687","RPS19BP1",2.147925095,5.305774906,2.483834728,0.035179077,0.333442271,-3.596271984
"688","GBA2",2.442328895,5.092687694,2.483758963,0.03518342,0.333442271,-3.584966514
"689","SH3BP5",2.902114636,3.300919809,2.480160612,0.035390315,0.334052661,-3.498761782
"690","SLC41A3",2.915969311,3.308248492,2.479550468,0.035425516,0.334052661,-3.499759569
"691","GKN2",3.243659149,2.660100114,2.47942332,0.035432857,0.334052661,-3.488244082
"692","UPK3B",3.212949842,2.655549284,2.477979449,0.035516317,0.334052661,-3.490165978
"693","MYO1G",2.723224783,3.577762169,2.477224115,0.035560055,0.334052661,-3.50862466
"694","RBM5",2.189290215,6.036371359,2.476700641,0.035590399,0.334052661,-3.614108326
"695","PISD",2.461572009,4.819715544,2.476297164,0.035613805,0.334052661,-3.575727858
"696","NAT9",2.555194542,3.948163751,2.475971168,0.035632728,0.334052661,-3.520188359
"697","PVR",2.659931709,6.116707109,2.475298936,0.035671779,0.334052661,-3.616786101
"698","CYB5R1",3.558209118,3.502321908,2.475224362,0.035676114,0.334052661,-3.509816351
"699","EFEMP2",2.818225673,4.539034862,2.474621004,0.035711205,0.334052661,-3.556444286
"700","VOPP1",2.671094876,3.822640662,2.474396288,0.035724283,0.334052661,-3.518327572
"701","TACC1",2.845773226,6.256367724,2.474190612,0.035736258,0.334052661,-3.62048434
"702","SSSCA1",2.595651056,3.777114587,2.47400211,0.035747236,0.334052661,-3.517718295
"703","ORAI2",3.2747668,2.694850155,2.473358232,0.035784759,0.334157609,-3.497189552
"704","DNPEP",2.432892007,5.273042392,2.471475386,0.035894713,0.334692519,-3.613241808
"705","OTUD3",3.788722862,2.893200638,2.470477716,0.035953111,0.334805874,-3.504518453
"706","NAA60",3.582242884,3.517975796,2.469884756,0.035987864,0.334805874,-3.517620341
"707","MXRA7",2.625172173,5.395727173,2.468919967,0.036044483,0.334805874,-3.621409721
"708","UNC45A",2.425724834,4.502179935,2.46812371,0.036091278,0.334805874,-3.563052442
"709","RASIP1",2.874831133,4.65438952,2.46762824,0.036120427,0.334831875,-3.575278243
"710","RNPS1",2.395408752,5.714023421,2.465787566,0.03622892,0.334909439,-3.629843934
"711","RPIA",2.669244899,3.555366735,2.465688719,0.036234756,0.334909439,-3.524295694
"712","TJAP1",2.544230724,3.948017294,2.465251908,0.036260555,0.334909439,-3.535292782
"713","GIPC1",3.565450169,3.509629446,2.464149956,0.036325719,0.335105856,-3.525463511
"714","SAFB",2.296659604,5.173123099,2.461157364,0.036503277,0.335930593,-3.62299342
"715","PALD1",2.879942007,3.674941773,2.460264029,0.036556449,0.335937504,-3.534542548
"716","KIAA0355",2.494365335,4.079884297,2.458718277,0.036648635,0.336417851,-3.550204686
"717","PLXNB1",2.825464529,3.260977506,2.458492704,0.036662107,0.336417851,-3.528169465
"718","DNAJC18",3.23536044,2.674790865,2.455994245,0.036811658,0.337022868,-3.52085756
"719","SMIM3",2.11590813,5.353203483,2.455296864,0.036853509,0.337022868,-3.639881631
"720","OAZ2",2.567817277,4.831203649,2.455178235,0.036860633,0.337022868,-3.607293963
"721","PDLIM2",2.560144684,3.959103449,2.45338374,0.036968565,0.337524058,-3.552425348
"722","CENPT",2.824725198,3.6465038,2.450919924,0.037117267,0.338395513,-3.546995613
"723","LARP6",3.625973635,3.522122581,2.449848899,0.037182094,0.338743535,-3.545734842
"724","PANK4",3.264150285,2.663836674,2.448158787,0.037284623,0.33917785,-3.531497192
"725","TMEM141",3.289181495,2.70521132,2.446644823,0.037376705,0.33917785,-3.534279935
"726","RIOK2",3.216935108,2.645607743,2.446087848,0.037410639,0.33917785,-3.534051658
"727","ECSIT",3.193120621,2.651311022,2.445718489,0.037433159,0.33917785,-3.534657003
"728","CDC34",2.492284005,4.080726238,2.445552714,0.03744327,0.33917785,-3.568857214
"729","ARPC5L",2.28833067,5.288377004,2.443752634,0.037553245,0.339448216,-3.65446051
"730","UBC",1.75637077,9.76638436,2.442094208,0.03765485,0.339599316,-3.82407967
"731","PITPNB",3.488688765,2.758317414,2.440865778,0.037730288,0.339599316,-3.543158287
"732","WDR5",2.525710698,3.939875674,2.439098817,0.037839061,0.340131566,-3.571832796
"733","SNRPA1",2.741568615,4.481575838,2.438618676,0.037868673,0.340131566,-3.603822459
"734","BMS1",2.658513639,4.716132292,2.438601835,0.037869712,0.340131566,-3.622047806
"735","CPAMD8",3.193721935,2.635785509,2.435298341,0.038074077,0.340913404,-3.548778214
"736","ZNF394",2.633981659,3.543174013,2.435055334,0.038089153,0.340913404,-3.566883299
"737","ESF1",3.159639686,2.627131323,2.434959708,0.038095088,0.340913404,-3.549099364
"738","MAPKBP1",3.024857167,3.33523894,2.434595353,0.038117708,0.340913404,-3.563005826
"739","MTIF3",3.21298656,2.664934094,2.43337574,0.038193521,0.341351235,-3.551925873
"740","KCTD2",2.799086504,3.633844687,2.431825175,0.038290123,0.34159781,-3.573447473
"741","MRPL4",2.569192463,3.7606194,2.431451056,0.038313468,0.34159781,-3.577023445
"742","ISG20L2",2.762344721,3.222938604,2.427897552,0.038535911,0.341717095,-3.569977814
"743","NFATC3",2.555199152,3.759561702,2.427780384,0.038543267,0.341717095,-3.582143476
"744","RBM10",2.267145756,4.862543013,2.427559958,0.03855711,0.341717095,-3.649788129
"745","RANBP10",2.772322162,3.233802885,2.426320103,0.038635068,0.341721901,-3.572398461
"746","TARDBP",2.423041187,5.651871242,2.426268481,0.038638317,0.341721901,-3.687751889
"747","AGO1",3.208192108,2.663370827,2.423966878,0.038783462,0.341954488,-3.564884374
"748","CYB5D1",2.567238461,4.458328941,2.423609356,0.038806057,0.341954488,-3.62357699
"749","ITGB3",4.509094259,3.218112685,2.423430413,0.03881737,0.341954488,-3.57609073
"750","RBM33",2.341829557,4.689537285,2.421798686,0.03892069,0.341954488,-3.64416544
"751","ANKRD11",2.668606022,3.551071845,2.421748222,0.038923889,0.341954488,-3.585660036
"752","MFGE8",2.90298008,4.940071112,2.420381906,0.039010621,0.341954488,-3.666333222
"753","ZBTB5",3.816129562,2.903381425,2.419535308,0.039064458,0.341954488,-3.575276003
"754","DENND4C",2.748235663,3.218169168,2.419245365,0.039082913,0.341954488,-3.58191178
"755","PRKX",2.750298471,3.217843885,2.419060177,0.039094705,0.341954488,-3.582162478
"756","TEAD3",2.558273527,3.76289666,2.41892378,0.039103392,0.341954488,-3.594650234
"757","OSGEP",3.260129898,2.692196412,2.418209267,0.039148932,0.341954488,-3.573326578
"758","2-Mar",3.777143782,2.949864983,2.416857077,0.03923526,0.342473155,-3.579874114
"759","RCAN1",2.160359087,6.47956084,2.41544272,0.039325759,0.342651594,-3.71305658
"760","NADSYN1",2.481937859,4.077578629,2.414898195,0.039360656,0.342651594,-3.611999769
"761","INSR",3.653645088,3.557741503,2.414503301,0.039385983,0.342651594,-3.595934396
"762","AMBRA1",3.147353517,2.617096577,2.414384187,0.039393626,0.342651594,-3.577304479
"763","TTC14",3.1776768,2.62659258,2.41195752,0.03954965,0.343,-3.58
"764","PIH1D1",2.398704216,4.284740976,2.410617945,0.039636042,0.343611495,-3.62998201
"765","RPS6KB2",3.30129923,2.714455886,2.409996341,0.039676194,0.343654263,-3.58504479
"766","EDNRA",2.532323601,3.93267049,2.408331958,0.039783903,0.343954846,-3.614847294
"767","IDH2",2.434340319,4.186905531,2.40686881,0.03987883,0.345,-3.629292259
"768","MOB3C",2.321615694,4.613894731,2.405764083,0.039950652,0.344927195,-3.661129224
"769","METTL23",3.122104228,2.610727612,2.40525032,0.039984097,0.34497497,-3.589782979
"770","EZR",1.899266582,7.575414905,2.404793164,0.04001388,0.34497497,-3.781617894
"771","SEC16A",2.279288894,5.617946601,2.40277057,0.040145917,0.345235927,-3.721954104
"772","VPS8",3.117167308,2.608304865,2.401229634,0.040246801,0.345499819,-3.595282025
"773","SURF6",2.59857281,3.52176588,2.400236298,0.040311967,0.345499819,-3.615040082
"774","TNIP2",2.119170887,5.854009728,2.399871804,0.040335905,0.345499819,-3.726630628
"775","KCNAB2",3.200177342,2.661596053,2.399799987,0.040340624,0.345499819,-3.598185791
"776","RNF144A",3.167842327,2.643608649,2.399192361,0.040380566,0.345586946,-3.598706407
"777","WDR91",3.147005548,2.631779311,2.396987476,0.040525835,0.345836611,-3.601536708
"778","PPP2R5B",2.754784686,3.226863217,2.396947519,0.040528472,0.345836611,-3.613090127
"779","VPS11",2.521660634,3.739807981,2.396457172,0.040560851,0.345836611,-3.625506382
"780","ECE1",2.548788419,6.303868614,2.395494281,0.040624508,0.345836611,-3.73730241
"781","GADD45A",2.491428473,6.576459955,2.394975114,0.040658872,0.345836611,-3.746736631
"782","JAG1",2.044475963,5.663254224,2.394749694,0.040673801,0.345836611,-3.734089184
"783","PHLDA3",3.221871499,2.674129184,2.391493285,0.040890081,0.345836611,-3.609858913
"784","COG1",3.119616807,2.615779712,2.391159583,0.040912308,0.345836611,-3.609283065
"785","SARS",2.106553683,6.262550247,2.390509232,0.040955662,0.345836611,-3.743661331
"786","FOXJ2",2.508502294,3.92147305,2.390381018,0.040964215,0.345836611,-3.639642056
"787","KAZN",2.683748819,3.574741858,2.390355835,0.040965895,0.345836611,-3.630051865
"788","PIK3R1",3.881487284,4.231247127,2.390126623,0.040981189,0.345836611,-3.655697716
"789","DAB2IP",2.503995475,4.639624865,2.389121994,0.041048292,0.345947233,-3.687107391
"790","PSMD3",2.372707836,5.506972706,2.388828273,0.041067931,0.345947233,-3.741122393
"791","FLAD1",2.597504318,3.527042702,2.388708232,0.04107596,0.345947233,-3.63124823
"792","AEBP2",3.099418157,2.599833581,2.386829255,0.04120184,0.346318903,-3.614972162
"793","EIF2AK4",2.722422623,3.209058467,2.385997672,0.041257673,0.346558998,-3.627916107
"794","STK19",3.105455574,2.607705439,2.384744397,0.04134196,0.347037632,-3.617975838
"795","SOS1",2.573610471,3.511857166,2.380585467,0.041622891,0.348934909,-3.642224331
"796","ANGPTL2",2.693559493,5.153260216,2.379451687,0.041699805,0.349,-3.741196342
"797","RNF40",2.243711172,5.122905183,2.378181085,0.041786167,0.349173611,-3.741243346
"798","USP36",2.248156556,4.849130965,2.377655862,0.041821918,0.349173611,-3.720977782
"799","ZNF622",2.521331846,3.925996915,2.377373077,0.04184118,0.349173611,-3.658081017
"800","PTBP2",3.087879488,2.593992583,2.377336287,0.041843686,0.349173611,-3.627939037
"801","MAP4K5",2.526803411,4.332301316,2.37624379,0.041918187,0.349565771,-3.682057042
"802","SYNE1",2.529863409,5.953924453,2.375416498,0.04197469,0.349807429,-3.762406156
"803","RNF185",2.329360966,4.770212612,2.373451771,0.04210918,0.350698278,-3.720423776
"804","SRSF5",2.178443454,6.820807575,2.373046045,0.042137007,0.350700207,-3.7896735
"805","ILKAP",2.422939352,4.039415065,2.372320029,0.042186845,0.350885217,-3.670081068
"806","ATG16L1",2.564483762,3.50619031,2.370252861,0.042329069,0.351284211,-3.656494523
"807","ZC3H11A",2.252852799,5.8753298,2.369615461,0.042373019,0.351284211,-3.770941772
"808","SIDT2",3.205107569,2.667182856,2.368722431,0.042434671,0.351397397,-3.641103555
"809","FASTK",2.862308796,3.285637326,2.368430105,0.042454871,0.351397397,-3.653989945
"810","ENDOD1",3.476368245,2.805304325,2.367626702,0.042510438,0.351397397,-3.645167627
"811","ANKRD54",3.079255011,2.593848248,2.367367929,0.042528351,0.351397397,-3.641650533
"812","MLH3",3.080683641,2.587541978,2.367018256,0.042552569,0.351397397,-3.642022772
"813","LRPAP1",2.23919188,5.432102959,2.36315401,0.042821107,0.352241718,-3.777179384
"814","YKT6",2.210763018,5.041491871,2.360983159,0.042972703,0.352441736,-3.760148494
"815","NEIL2",3.145528514,2.635661447,2.360860035,0.042981317,0.352441736,-3.651349043
"816","CWC22",2.800229979,3.232625017,2.360820524,0.042984081,0.352441736,-3.663374148
"817","PLK2",2.201189396,6.434749876,2.357991306,0.043182502,0.353574337,-3.795990555
"818","SMC3",2.816282307,3.239450342,2.357661707,0.043205677,0.353574337,-3.667908636
"819","LINC00312",3.51786938,2.826331358,2.35562645,0.043349052,0.354076892,-3.662123987
"820","MYCBP2",2.436970308,4.042997439,2.354984193,0.043394393,0.354206388,-3.694649173
"821","SMG5",2.230313137,4.770507773,2.352696985,0.043556247,0.35510876,-3.750345958
"822","CCDC86",2.526621072,3.736585408,2.352038788,0.043602935,0.35510876,-3.687538305
"823","EPB41L4A-AS1",2.343093102,4.250079043,2.35145125,0.043644652,0.35510876,-3.71163118
"824","WDR6",2.676451949,5.015052837,2.350554802,0.043708379,0.355399741,-3.773323303
"825","ATAD3A",3.095564802,2.588038645,2.349824145,0.043760389,0.355595131,-3.665668792
"826","BAIAP2",2.877888957,3.67775099,2.348577686,0.043849256,0.356,-3.690861537
"827","CDK10",2.619456235,3.801098871,2.346795529,0.043976626,0.35665455,-3.696691606
"828","COG4",2.831815854,3.270858979,2.346588689,0.043991433,0.35665455,-3.683975114
"829","RTKN2",2.515762366,3.744799348,2.345373912,0.044078491,0.356874295,-3.697078558
"830","KCTD11",3.05888158,2.575557141,2.344660249,0.044129716,0.356874295,-3.672544102
"831","SEMA6D",3.051861803,2.574192988,2.344482968,0.04414245,0.356874295,-3.672763613
"832","CCNT1",3.699676506,4.034153879,2.342732868,0.044268353,0.357211405,-3.711407552
"833","CNST",2.690295848,4.000166107,2.342442271,0.044289293,0.357211405,-3.710075136
"834","MARS",2.436097516,4.802325177,2.342169969,0.044308923,0.357211405,-3.768218183
"835","SUGP2",3.375146107,3.420266678,2.341329593,0.044369561,0.357211405,-3.694728991
"836","LSM7",2.170686792,4.915326192,2.341172634,0.044380896,0.357211405,-3.779087766
"837","ACSS1",3.052366659,2.583248082,2.34012446,0.044456662,0.357231786,-3.678909595
"838","MPLKIP",3.080822026,2.601435682,2.339898317,0.044473025,0.357231786,-3.679542488
"839","TMEM51",3.034081777,3.965545941,2.339584744,0.044495725,0.357231786,-3.712667621
"840","SRSF10",3.108611422,2.591091956,2.337255563,0.044664692,0.35836084,-3.682988649
"841","PPP2R5D",2.686633087,3.194056447,2.33657621,0.044714094,0.358530866,-3.696114376
"842","KLHL3",3.042414119,2.569321292,2.335959966,0.044758954,0.358551142,-3.684381291
"843","WDR75",2.479012548,4.059897517,2.335766482,0.044773048,0.358551142,-3.722543996
"844","ACVR1",3.205042455,2.629506723,2.33408231,0.044895912,0.359308659,-3.688048732
"845","ACAD8",3.034101575,2.568251117,2.333665816,0.044926348,0.359325965,-3.687511578
"846","RCC2",2.003352626,5.353930031,2.332582951,0.045005575,0.359733241,-3.819447576
"847","PXN",1.981549854,6.862251796,2.33152253,0.045083294,0.359903792,-3.852826845
"848","PSMB1",1.982938143,6.513642879,2.331519034,0.04508355,0.359903792,-3.837441343
"849","MPRIP",1.927920128,6.740478277,2.329570073,0.045226737,0.360419728,-3.849870769
"850","HECTD4",2.651052282,3.172260154,2.328378137,0.045314528,0.360419728,-3.706970596
"851","ADIPOR2",2.361084624,5.218845085,2.328132211,0.045332662,0.360419728,-3.819868285
"852","EGR2",3.048282914,2.583543082,2.328052498,0.045338541,0.360419728,-3.695488946
"853","C8orf33",2.24300167,4.569073217,2.327931852,0.045347442,0.360419728,-3.768968608
"854","ALKBH5",2.205778502,4.876019115,2.327557694,0.045375054,0.360419728,-3.795488044
"855","TIMP3",2.115829386,8.601678131,2.327050795,0.04541249,0.360491775,-3.966231779
"856","EP400",2.452985474,4.047965139,2.326392337,0.045461164,0.360652889,-3.735078242
"857","MGAT1",2.307425463,6.387238794,2.324555653,0.045597206,0.361388779,-3.843372134
"858","EIF3D",1.978696251,6.660688557,2.323736368,0.045658019,0.361388779,-3.854791456
"859","BTN3A2",2.123552885,5.068336941,2.323678221,0.045662338,0.361388779,-3.816318412
"860","PFKL",2.034226604,5.181726212,2.323310266,0.045689679,0.361388779,-3.82460598
"861","SLC12A7",2.264694969,5.207524373,2.322080223,0.045781196,0.361388779,-3.827973143
"862","CEP250",3.039991594,2.564425753,2.320900451,0.045869142,0.361388779,-3.704958709
"863","PRR14L",2.722970932,3.197120537,2.320001181,0.04593629,0.361388779,-3.719124572
"864","TAZ",3.330424638,2.735165363,2.319276994,0.045990435,0.361388779,-3.710388969
"865","TRAF2",2.757989536,3.212082848,2.31904833,0.046007544,0.361388779,-3.720785333
"866","SLK",2.319153875,4.338633213,2.31641704,0.046204881,0.361388779,-3.767339418
"867","TNFRSF10B",2.340985852,5.611261369,2.316010081,0.046235476,0.361388779,-3.848772739
"868","EPAS1",2.084150883,9.367695182,2.314010276,0.04638611,0.361388779,-4.01157756
"869","TRAPPC10",2.484040279,4.377354015,2.31298157,0.046463786,0.361388779,-3.775056168
"870","TPT1-AS1",3.008186142,2.556364348,2.312933024,0.046467454,0.361388779,-3.715737601
"871","GAPVD1",2.464243315,3.897537193,2.311645678,0.046564847,0.361388779,-3.749009462
"872","GTF3C5",3.348428468,3.411755057,2.311396496,0.046583722,0.361388779,-3.736083756
"873","FGD5",2.373321407,4.649926227,2.311311466,0.046590165,0.361388779,-3.799494399
"874","NFX1",2.364000043,4.010845075,2.311218151,0.046597236,0.361388779,-3.754397481
"875","PRMT2",2.274122569,4.925840333,2.310458035,0.046654876,0.361388779,-3.824309826
"876","ZBTB47",3.116433341,2.624993246,2.309975855,0.046691477,0.361388779,-3.721056287
"877","SFTA3",3.3245117,2.732767788,2.309271031,0.046745028,0.361388779,-3.724092729
"878","UBE2Q1",2.207952933,4.696683103,2.309098469,0.046758148,0.361388779,-3.806710925
"879","BUD13",2.668416865,3.17378645,2.308970591,0.046767873,0.361388779,-3.733842412
"880","KLHL21",2.56864122,4.408130083,2.308933035,0.04677073,0.361388779,-3.783106053
"881","ITM2A",3.542949071,2.840785866,2.308450216,0.046807468,0.361388779,-3.72738907
"882","SLC22A23",3.137904046,2.636752247,2.307298713,0.046895204,0.361388779,-3.724954845
"883","PPTC7",3.270900854,2.655360383,2.3067734,0.046935282,0.361,-3.73
"884","SEMA3B",2.626451438,3.159880615,2.305677788,0.04701898,0.361388779,-3.738076943
"885","SURF1",2.96120156,3.338468614,2.305499961,0.047032578,0.361388779,-3.742492846
"886","PDE4DIP",2.683483052,4.510850024,2.304732612,0.047091303,0.361403004,-3.797246086
"887","STUB1",3.340424262,2.741174277,2.302272147,0.04728009,0.362366253,-3.733866281
"888","RNF168",3.006434991,2.550507737,2.301982615,0.047302354,0.362366253,-3.730636147
"889","PI4KA",2.304842256,4.903311827,2.30013815,0.047444431,0.363,-3.84
"890","SNHG3",2.41721017,4.527311578,2.298607123,0.047562683,0.363265709,-3.807313342
"891","DGKE",2.996695301,2.547185522,2.297999839,0.047609668,0.363406172,-3.736029909
"892","CYBRD1",2.509538773,5.058890139,2.296121023,0.047755322,0.364067708,-3.855468774
"893","SEC23IP",2.532600359,3.735940729,2.295773963,0.047782275,0.364067708,-3.765985469
"894","PLXNB2",2.326049794,5.356931637,2.295224185,0.047825003,0.364174933,-3.873937304
"895","TRIT1",3.076008736,2.573498333,2.294608583,0.047872891,0.364321301,-3.741160091
"896","TMEM39B",3.056571622,2.593726129,2.293935537,0.047925302,0.364501891,-3.742456029
"897","PDK4",2.643253429,5.281455491,2.292557022,0.048032825,0.364578529,-3.874862241
"898","RAB11FIP3",3.11561679,2.626200141,2.292253407,0.048056538,0.364578529,-3.745378016
"899","CRTC2",2.208819754,4.930024903,2.291956999,0.0480797,0.364578529,-3.851331829
"900","SERGEF",3.068287308,2.600593581,2.291199083,0.048138975,0.36459966,-3.746331911
"901","RANBP3",2.354313704,4.012616815,2.289306002,0.048287343,0.365070694,-3.78516864
"902","WDR13",2.673629136,4.665362656,2.287226318,0.048450854,0.365390213,-3.83524764
"903","MUM1",3.216604926,2.679356088,2.286940643,0.048473357,0.365,-3.75
"904","MRFAP1L1",2.184050768,4.680129844,2.285164727,0.048613481,0.365579131,-3.83948792
"905","TMEM125",3.042977614,2.587212192,2.284422086,0.048672195,0.365804217,-3.755362517
"906","GCFC2",2.975415049,2.544979908,2.283297197,0.048761264,0.366257032,-3.756113275
"907","RASD2",3.483573678,2.747455059,2.282229987,0.048845913,0.366543507,-3.761494109
"908","MIR5047",2.98339143,3.311107334,2.280182888,0.049008691,0.366543507,-3.776860518
"909","SLC6A8",3.03090521,2.554504404,2.27999019,0.049024041,0.366543507,-3.760815534
"910","ITGA10",2.986646384,2.554314515,2.279654182,0.049050818,0.366543507,-3.761271605
"911","ING5",2.974031559,2.545446754,2.279627596,0.049052937,0.366543507,-3.761141704
